time_sec,filtered_amplitude
1.996,-1.5388432236252702e-05
2.0,7.20819746686698e-05
2.004,-2.5143683431300565e-05
2.008,-2.70008535173655e-05
2.012,5.629464353150691e-05
2.016,-3.4271042316054135e-05
2.02,7.148479819618121e-05
2.024,-4.089008719724527e-06
2.028,-0.00011447706419400395
2.032,-0.00017327194559211415
2.036,0.00014329521090699902
2.04,-0.00010023844579014842
2.044,0.00015381769726099733
2.048,-0.00028786008396615155
2.052,0.00034783959120105487
2.056,9.000788811709909e-05
2.06,-2.0759392473900712e-05
2.064,0.0001386802226129578
2.068,-0.0006009584880760883
2.072,0.00031473559694784973
2.076,-0.00011423178520220364
2.08,2.278373964316243e-05
2.084,-0.00015125058676560943
2.088,-5.467372272884004e-06
2.092,7.899191617729324e-05
2.096,0.00017794923356032424
2.1,-0.0001949098117328314
2.104,-2.7003025164651533e-05
2.108,8.203722744007556e-05
2.112,4.36691290306155e-05
2.116,7.673491679889108e-05
2.12,-1.3897686434685104e-05
2.124,-7.193100512832788e-05
2.128,7.009380415182572e-05
2.132,-2.5141068645763165e-05
2.136,-3.7929141586933304e-06
2.14,1.2468760359522173e-05
2.144,-3.8347121615435615e-05
2.148,-1.0021765434256677e-05
2.152,1.891151870654268e-05
2.156,1.4249087785183945e-05
2.16,1.7803168768839904e-06
2.164,-6.432270124687223e-06
2.168,3.507050219824316e-06
2.172,-8.64238847481629e-06
2.176,-1.3381061506098517e-06
2.18,-1.711028419552319e-06
2.184,2.810823560771446e-05
2.188,6.426632345216463e-06
2.192,-3.098368705928276e-05
2.196,-6.297224330320824e-07
2.2,-5.723394853684201e-06
2.204,-6.993729118630115e-06
2.208,-9.637320062805196e-06
2.212,-1.6888550553384547e-05
2.216,3.734855452688926e-05
2.22,3.815522120137364e-05
2.224,-1.580303074717959e-05
2.228,-1.8645018609997012e-05
2.232,5.104959015846781e-06
2.236,9.349991099525301e-05
2.24,3.92707356310716e-05
2.244,7.069286390881498e-05
2.248,0.0004735988173447769
2.252,0.00016565243798494854
2.256,-8.72878614576843e-08
2.26,0.00017756843815357152
2.264,-0.00011158041492847821
2.268,6.687487171656722e-06
2.272,9.162458445654966e-05
2.276,-5.084362866808088e-05
2.28,-1.4819579008171935e-05
2.284,-0.0001802668297510824
2.288,-0.00011102849215136722
2.292,0.000129917284229961
2.296,-6.50177970661285e-05
2.3,0.00022429869224729703
2.304,-9.673042454055598e-05
2.308,0.00011130386542414
2.312,0.00026424148882340923
2.316,0.00039637973049034723
2.32,0.0001964096679120199
2.324,0.0006390440733171347
2.328,-0.00024005869391192423
2.332,0.00030269758203311934
2.336,0.0001547137615819627
2.34,0.0007738156514223167
2.344,0.00048103861470907096
2.348,0.00088416478508816
2.352,-0.0017699821878512977
2.356,-0.002488204916774673
2.36,-0.0003938123741336901
2.364,0.00011863634417348022
2.368,0.003975263409381647
2.372,0.004550537199883547
2.376,0.0045095440938058215
2.38,-0.0031036972679855204
2.384,-0.0032427810514597086
2.388,-0.00546569967586926
2.392,0.010817339496621227
2.396,0.03247657239497501
2.4,0.003384634075814502
2.404,-0.028106200373951506
2.408,0.0023541565680827423
2.412,0.002516885356367951
2.416,0.0007290075174654762
2.42,-0.0003227955966147726
2.424,-5.388686516152788e-05
2.428,0.00012059017704255704
2.432,-0.0016184850738351691
2.436,-0.00554486876988649
2.44,-0.0007929864116765662
2.444,-0.0015665276898142583
2.448,-0.0029482247864214424
2.452,-0.001964976064121295
2.456,-0.0010886781630098854
2.46,0.0022115517322509335
2.464,0.00345552356535189
2.468,0.0023051953774438035
2.472,0.0005207009769588625
2.476,0.0006603022693138939
2.48,-0.0044806595842686895
2.484,-0.007495052275947153
2.488,-0.0018612149689524022
2.492,-0.002084663809669304
2.496,-0.0046449320773667
2.5,-0.005994530347841907
2.504,0.0021832545176650392
2.508,-0.007602691117238712
2.512,-0.003471228143314044
2.516,0.0017645283367995126
2.52,0.000804047484551105
2.524,0.007450257636816468
2.528,0.006680565549374003
2.532,-0.0010045969203319213
2.536,-0.0036770247560908216
2.54,0.0016302286083580066
2.544,0.004223367190874977
2.548,0.012562988983437934
2.552,0.0021757676661199247
2.556,-0.0013963427884438157
2.56,-0.0027356033885705074
2.564,0.007868075030513922
2.568,-0.014061171514446866
2.572,-0.003475066559630848
2.576,0.009066120340731999
2.58,-0.006516270374939213
2.584,-0.003188087328937667
2.588,-0.02320074017019159
2.592,0.033245355611897204
2.596,-0.049100289820932515
2.6,0.006251192482328027
2.604,0.0106606133535083
2.608,-0.09975259768976469
2.612,0.03180480989508168
2.616,-0.015933027701131783
2.62,0.008883639241991965
2.624,0.037064752425713304
2.628,0.06059472168253286
2.632,0.052697525043205004
2.636,-0.007425261278989929
2.64,0.08794973994638537
2.644,0.030413208315387904
2.648,-0.13218268564643096
2.652,0.14156319864151093
2.656,-0.10695356425922646
2.66,-0.13495031669952431
2.664,0.12012680403866761
2.668,-0.13418975516360554
2.672,0.06805945499601693
2.676,0.04934191074321408
2.68,0.02629277798783647
2.684,0.11056027161505887
2.688,-0.11286148015417886
2.692,0.158238065161857
2.696,-0.08457475647229643
2.7,-0.17005234855769663
2.704,0.15232730066385586
2.708,-0.1525995743765303
2.712,-0.012045781704774832
2.716,0.1033579892021072
2.72,-0.05075471177423243
2.724,0.12687698229648073
2.728,-0.04522450623092063
2.732,0.11467829479212871
2.736,-0.02592896841689204
2.74,-0.14114141200270616
2.744,0.14724215595771317
2.748,-0.1531443917576064
2.752,-0.06912041800760992
2.756,0.12469982526773625
2.76,-0.09004291598763056
2.764,0.10463932154648727
2.768,0.006424605278848542
2.772,0.055482380765209116
2.776,0.052756298051211854
2.78,-0.1495911993777748
2.784,0.1438122872949826
2.788,-0.10280226129904889
2.792,-0.16091762505237572
2.796,0.17069546045252265
2.8,-0.14385630218273096
2.804,0.036001143943642705
2.808,0.07634046634350893
2.812,-0.028185990119978764
2.816,0.09217201423275065
2.82,-0.09589198404352858
2.824,0.11782306349387187
2.828,-0.029567396306352727
2.832,-0.16296717037794892
2.836,0.15223151256057596
2.84,-0.14102563711316987
2.844,-0.09395890798656864
2.848,0.13362483453022012
2.852,-0.12618647134458033
2.856,0.09062286479714605
2.86,0.00996454019612408
2.864,0.06429865680770624
2.868,0.06000562278652981
2.872,-0.1496476628644634
2.876,0.15384927789988875
2.88,-0.12394110033743747
2.884,-0.0813617960227003
2.888,0.11694287873482857
2.892,-0.11451197630028032
2.896,0.1173211724125248
2.9,-0.01881437964379601
2.904,0.05557585414713163
2.908,0.017369554527826837
2.912,-0.14073203920754343
2.916,0.12442201307716307
2.92,-0.139564707255602
2.924,0.029036293408679185
2.928,0.08495646098728134
2.932,-0.03724410984617953
2.936,0.13666655618016407
2.94,-0.12545950238868075
2.944,0.10195036398006323
2.948,-0.09584676066386641
2.952,-0.07307714016025642
2.956,0.09419000113996923
2.96,-0.10025331122716004
2.964,0.1441756156324196
2.968,-0.042923692921699536
2.972,0.07862931054496818
2.976,-0.02517125746379867
2.98,-0.15646367917266069
2.984,0.09650977366214263
2.988,-0.14562905132710588
2.992,0.10789568216361792
2.996,0.04217149388163948
3.0,0.048526406216458845
3.004,0.07008092006637058
3.008,-0.1571280669139357
3.012,0.0691773144561895
3.016,-0.1668737362828928
3.02,0.030515342891258363
3.024,0.07693908179790979
3.028,0.008699252100201518
3.032,0.14584180789884388
3.036,-0.12796983167370396
3.04,0.0855627473685298
3.044,-0.1480097982507791
3.048,-0.059905177420445516
3.052,0.10551932110941682
3.056,-0.054811378744815474
3.06,0.1971971198555128
3.064,-0.06265133818484554
3.068,0.054663089082021256
3.072,-0.07715529179543205
3.076,-0.12334132430961046
3.08,0.0813849841045012
3.084,-0.07357223373733153
3.088,0.06272083081324208
3.092,0.06671415440640009
3.096,-0.11439702853827843
3.1,0.1307423368011506
3.104,-0.23628741479587126
3.108,0.16011326327985792
3.112,-0.1342319939592481
3.116,0.06431141019234113
3.12,0.10085346241299069
3.124,-0.09641824457293946
3.128,0.15638788911934362
3.132,-0.24058414270988795
3.136,0.1501002668257843
3.14,-0.1911289718201523
3.144,0.11082427432140024
3.148,-0.004757431398730968
3.152,-0.0013575860239389552
3.156,0.10581766333490628
3.16,-0.1943959826630618
3.164,0.16897950967598016
3.168,-0.19890376072898272
3.172,0.12647790461533504
3.176,-0.051178982311506464
3.18,-0.003044126709539188
3.184,0.0928445211088003
3.188,-0.19137039384883983
3.192,0.1948527662707254
3.196,-0.21268342019608583
3.2,0.15156375435730632
3.204,0.05007696853132576
3.208,-0.024993440296237058
3.212,0.15844418325705045
3.216,-0.26733246610216654
3.22,0.16643492737297794
3.224,-0.11602644738962432
3.228,0.11608192761457937
3.232,0.09507690000189625
3.236,-0.15513029226075659
3.24,0.12065814880354428
3.244,-0.21185670641521054
3.248,0.11513733169043773
3.252,0.04035047448383471
3.256,-0.04379817973987713
3.26,0.1134360779266585
3.264,-0.23996738979284177
3.268,0.1313973501709372
3.272,-0.04853997515351189
3.276,0.034673244238120196
3.28,0.09828794741914222
3.284,-0.2331869044185607
3.288,0.12884688234330818
3.292,-0.12471109082985678
3.296,0.10520113030170468
3.3,0.06341236659623628
3.304,-0.14904145622856613
3.308,0.13234677301694414
3.312,-0.16219976359352942
3.316,0.10436122912786547
3.32,0.07206361208436461
3.324,-0.1046418251841254
3.328,0.031715783387501896
3.332,-0.022250417244024805
3.336,0.019876282077602312
3.34,0.00813419719488406
3.344,0.07660366609661254
3.348,0.0341642921926504
3.352,-0.11423911173282088
3.356,0.0701768189874066
3.36,-0.0672367328267013
3.364,-0.14058208862143964
3.368,0.07299214693191616
3.372,-0.05265972608530016
3.376,0.006331618177167942
3.38,0.04122759497964717
3.384,0.07938186266875864
3.388,0.06623060414431618
3.392,-0.05510344258292937
3.396,0.12820017372012246
3.4,-0.04078408414633844
3.404,-0.1597991971031054
3.408,0.124698597551558
3.412,-0.10130145012719408
3.416,-0.10928413668917308
3.42,0.12110991774947395
3.424,-0.05443043561876908
3.428,-0.06401281268112118
3.432,0.11110818347663272
3.436,-0.0034663373557978043
3.44,-0.059762225061878435
3.444,0.07509622069678104
3.448,0.03123360800251408
3.452,-0.0767503083506331
3.456,0.07838990648762162
3.46,0.008466463605732397
3.464,-0.10142904102165204
3.468,0.05918661490879217
3.472,0.016084543264901784
3.476,-0.10645074904192849
3.48,0.07580033455728168
3.484,0.012706405981829308
3.488,-0.12826534005737017
3.492,0.07485345719159246
3.496,0.002659897263611608
3.5,-0.10716934566770094
3.504,0.06331765919547643
3.508,0.032099822643537695
3.512,-0.08289633569560853
3.516,0.047600387104244316
3.52,0.058955631211699375
3.524,-0.054092839480388365
3.528,0.05446150608468463
3.532,0.08743671906836337
3.536,-0.013693818368239501
3.54,0.010655959064865158
3.544,0.10188540531615504
3.548,-0.04139545829059078
3.552,-0.04981348698541576
3.556,0.04750892244739151
3.56,-0.049664440414269845
3.564,-0.1057624525797187
3.568,0.06312993269361566
3.572,-0.034124325908704276
3.576,-0.10974863172442659
3.58,0.08371056913051703
3.584,0.023749774478821276
3.588,-0.09258952461159282
3.592,0.12644834986378564
3.596,0.010586317789071509
3.6,-0.019590869557122907
3.604,0.04054545153650003
3.608,-0.006672379170000091
3.612,-0.059653297106568935
3.616,0.030233202605469564
3.62,0.12596320159340807
3.624,-0.08391663187961362
3.628,0.09977239918174428
3.632,0.028282789881353944
3.636,-0.18214487435523175
3.64,0.11168214298218059
3.644,-0.10490892215858554
3.648,0.06672406274851216
3.652,0.02200234674878799
3.656,0.08035635813371031
3.66,0.04689497433257527
3.664,-0.12575788155888457
3.668,0.08609151300912543
3.672,-0.09940477031574456
3.676,-0.028895931444407254
3.68,0.08840511636803529
3.684,-0.0032847736246129637
3.688,0.08564148584509283
3.692,-0.0998597006105483
3.696,0.09266051976107793
3.7,-0.07268415394134027
3.704,-0.11174991629692801
3.708,0.10062654940928974
3.712,-0.09005620116331438
3.716,0.08367654781346302
3.72,0.03976829508601255
3.724,0.05963255964160766
3.728,0.0316082586879886
3.732,-0.1476251208935461
3.736,0.06660166140857932
3.74,-0.09967728088467889
3.744,0.012591602633693385
3.748,0.07544369283620618
3.752,0.010817838412934854
3.756,0.1015156736451133
3.76,-0.1084446122083313
3.764,0.07573682172862489
3.768,-0.07009730428917656
3.772,-0.10062612661684557
3.776,0.09100942854975512
3.78,-0.041693532960497263
3.784,0.08245139207062956
3.788,-0.008478211738139752
3.792,0.05722200639415103
3.796,-0.0018984970134272585
3.8,-0.14588849028954995
3.804,0.08491865324898154
3.808,-0.09783172326703413
3.812,0.04768035686044501
3.816,0.05133136520476372
3.82,0.03983124999715057
3.824,0.032940689814263596
3.828,-0.0780778717119406
3.832,0.05916048819066342
3.836,-0.08631829144994095
3.84,-0.06646214074716136
3.844,0.06685845206312965
3.848,-0.038846220732903745
3.852,0.105298347900927
3.856,-0.03917847077787002
3.86,0.05325053720201984
3.864,-0.05432521421956119
3.868,-0.020812981904400757
3.872,0.0009747295684030374
3.876,-0.00432054117300104
3.88,0.015273061612735074
3.884,0.017675456540595016
3.888,-0.029211761781998323
3.892,0.04501792875873556
3.896,-0.0480098703486529
3.9,-0.011818453153224544
3.904,0.022853355881382938
3.908,-0.014697278555459487
3.912,0.007643338245322504
3.916,-0.07324116119665645
3.92,0.06195775920430793
3.924,-0.041701792507449625
3.928,0.05523662198523932
3.932,-0.04282016083237321
3.936,0.017172781941015684
3.94,0.007729623464270574
3.944,-0.0190969790907113
3.948,0.0661328712074633
3.952,-0.05561471272706837
3.956,0.056316989993985045
3.96,-0.13532904538565918
3.964,0.1387390990778106
3.968,-0.1212341032282675
3.972,0.12437686431168074
